"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시  양천구청",서울특별시 양천구 은행정로17길 55,서울특별시 양천구 신정4동 931-1,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.527330,126.852644,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로48길 55,서울특별시 양천구 신정4동 951-12,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.524196,126.857552,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정4동 949-4 안산어린이공원 앞,서울특별시 양천구신정4동 949-4 안산어린이공원 앞,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.524551,126.856460,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동서로 280,서울특별시 양천구 신정6동 809동 앞,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.521061,126.868611,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동남로4길 56-32,서울특별시 양천구 신정7동 337-13,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.508154,126.868383,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로 222-7,서울특별시 양천구 신정1동 1052-22,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.516685,126.855262,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로 226-3,서울특별시 양천구 신정1동 1052-9,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.516998,126.854980,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신월로36길 5,서울특별시 양천구 신정동 1025-1,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.521125,126.858116,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신목로14길 17,서울특별시 양천구 신정2동 119-71,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.521160,126.875846,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신목로4길 21,서울특별시 양천구 신정2동 120-24,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.519920,126.875640,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로32길 8-1,서울특별시 양천구 신정4동 946-16,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.524131,126.854667,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로34길 9,서울특별시 양천구 신정4동 950-20,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.523944,126.855690,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로29길 5,서울특별시 양천구 신정4동 928-27,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.525211,126.853462,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로37길 21,서울특별시 양천구 신정4동 919-9,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.526855,126.856071,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로18길 9,서울특별시 양천구 신정4동 905-6,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.526080,126.860940,2020-05-18
"서울특별시  양천구청",,서울특별시 양천구 신정4동 888-1 오구어린이공원 앞,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.527435,126.861839,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정중앙로15길 5,서울특별시 양천구 신정4동 873-16,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.527927,126.855827,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동동로 100,서울특별시 양천구 신정6동 1315동 앞,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.514907,126.866714,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동서로 391,서울특별시 양천구 신정7동 324-2,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.515514,126.861030,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신목로6길 6,서울특별시 양천구 신정2동 128-90,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.519385,126.873791,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신목로 5,서울특별시 양천구 신정2동 삼성아파트 상가동 앞 도로변,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.515706,126.876349,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로47길 52-2,서울특별시 양천구 신정3동 1220-5,생활방범,4,130,360도 전방,30,2001-12,02-2620-4793,37.517236,126.849200,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로50길 17,서울특별시 양천구 신정동 995-3 휘버스아파트 앞,생활방범,5,130,360도 전방,30,2001-12,02-2620-4793,37.523985,126.864056,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로 236,서울특별시 양천구 신정4동 994-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.525834,126.863671,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로23길 8,서울특별시 양천구 신정4동 940-4,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.524685,126.851166,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정중앙로14길 8-1,서울특별시 양천구 신정4동 924-9,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.526383,126.854843,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동동로 130,서울특별시 양천구 신정6동 1426동 앞 진입로,생활방범,3,130,360도 전방,30,2001-12,02-2620-4793,37.514100,126.876190,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동동로105,서울특별시 양천구 신정6동 양천구청 앞,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.516640,126.866590,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신목로2길 7,서울특별시 양천구 신정2동 130-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.518450,126.875960,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로43길 28,서울특별시 양천구 신정3동 1180-30,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.518310,126.852750,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정로13길 11,서울특별시 양천구 신정동 1290-3,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.510600,126.843300,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로46길 22,서울특별시 양천구 신정4동 974-23,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.522170,126.854530,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로46길 11,서울특별시 양천구 신정4동 969-11,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.522070,126.853420,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로29길 22,서울특별시 양천구 신정4동 925-34,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.526550,126.853830,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동서로 301-5,서울특별시 양천구 신정6동 319-20,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.520130,126.869440,2020-05-18
"서울특별시  양천구청",,서울특별시 양천구 신정7동 양천구청역 1번출구에서 60m,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.510440,126.864010,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동남로 68,서울특별시 양천구 신정7동 210-4,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.509650,126.866610,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로4길 23,서울특별시 양천구 신정1동 1016-10,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.521594,126.862236,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동동로10길 12,서울특별시 양천구 신정2동 294-18,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.518880,126.871130,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로47길 39,서울특별시 양천구 신정3동 1161-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.518096,126.849602,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로19길 13,서울특별시 양천구 신정4동 877-7,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.527930,126.857310,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로42길 6,서울특별시 양천구 신정4동 986-11,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.524810,126.860399,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동남로2길 60-34,서울특별시 양천구 신정동 197-2,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.508996,126.868437,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로24길 21,서울특별시 양천구 신정4동 969-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.522534,126.852538,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동로25길 5,서울특별시 양천구 신정4동 890-16,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.527713,126.863345,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 안양천로788,서울특별시 양천구 신정6동 871-37,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.514145,126.876712,2020-05-18
"서울특별시  양천구청",,서울특별시 양천구 신정2동 137-2,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.520434,126.878034,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신목로5길 23-18,서울특별시 양천구 신정동 282-27,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.516460,126.872520,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정로 11길 63,서울특별시 양천구 신정3동 1283,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.510692,126.836518,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동서로 339 (양천보건소),서울특별시 양천구 신정6동 321-5,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.517408,126.865834,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동동로 73,서울특별시 양천구 신정7동 323-12,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.516098,126.862864,2020-05-18
"서울특별시  양천구청",,서울특별시 양천구 신정7동 168-26 갈산어르신사랑방,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.510932,126.868251,2020-05-18
"서울특별시  양천구청",,서울특별시 양천구 신정7동 168-26 목공소,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.510467,126.867362,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로6길 24,서울특별시 양천구 신정동 1016-9,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.521729,126.862301,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로45길 38,서울특별시 양천구 신정3동 1193-19,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.521903,126.848714,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 남부순환로 698,서울특별시 양천구 신정3동 739-13,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.506923,126.843572,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 남부순환로 698,서울특별시 양천구 신정3동 739-13 공원안쪽,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.507923,126.844572,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로19가길 14-1,서울특별시 양천구 신정4동 875-19,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.528335,126.857064,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로32길 17-5,서울특별시 양천구 신정4동 963-27,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.523319,126.855431,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로20길 5-7,서울특별시 양천구 신정4동 881-11,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.528598,126.859017,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로32길 17,서울특별시 양천구 신정동 311-11,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.519050,126.855900,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신목로2길 47-9,서울특별시 양천구 신정2동 119-25,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.522026,126.876487,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로47길 27,서울특별시 양천구 신정3동 1169-1,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.518619,126.850597,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 남부순환로 700,서울특별시 양천구 신정3동 739-15,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.506870,126.843740,2020-05-18
"서울특별시  양천구청",,서울특별시 양천구신정동 1322-3,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.514611,126.828275,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 남부순환로88길 5-16,서울특별시 양천구 신정3동 754-5,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.510360,126.841315,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로15길 10,서울특별시 양천구 신정4동 909-24,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.525891,126.858048,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로 52길 24-12,서울특별시 양천구 신정4동 928-11,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.524674,126.852898,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로52길 40-5,서울특별시 양천구 신정4동 923-35,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.525441,126.854827,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로7길 14,서울특별시 양천구 신정4동 979-34,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.522362,126.857975,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정중앙로17길 15,서울특별시 양천구 신정4동 882-11,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.528265,126.859929,2020-05-18
"서울특별시  양천구청",,서울특별시 양천구 신정7동 177-20 등산로 입구,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.504898,126.868081,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신목로2길 25,서울특별시 양천구 신정동 127-80,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.520173,126.876571,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신월로38길 10,서울특별시 양천구 신정동 1019-19,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.521101,126.861152,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로29길 42-16,서울특별시 양천구 신정동 1159-2,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.516699,126.849438,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로45길 31-16,서울특별시 양천구 신정3동 1197-8,생활방범,1,200,120도 전방,30,2001-12,02-2620-4793,37.521422,126.848808,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정로14길 6 양천고 정문 앞,서울특별시 양천구 신정동 1293,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.508563,126.844838,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로30길 6,서울특별시 양천구 신정동 945-6,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.524004,126.853286,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동로29길 1,서울특별시 양천구 신정동 896-7,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.529005,126.863248,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로 57,서울특별시 양천구 신정동 954-12,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.524950,126.859051,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동로21길 7,서울특별시 양천구 신정4동 990-16,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.525315,126.862851,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로40길 16-1,서울특별시 양천구 신정4동 960-14,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.523095,126.857769,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동로29길 15,서울특별시 양천구 신정4동 894-13,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.528736,126.861577,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동남로4길 43-9,서울특별시 양천구 신정동 208-31,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.509265,126.866428,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신목로5길 12,서울특별시 양천구 신정동 144-102,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.518090,126.872440,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로39길 21,서울특별시 양천구 신정동 1208-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.519290,126.850000,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정동 805-13 양천차고지~지양산,서울특별시 양천구 신정동 805-13 양천차고지~지양산,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.509440,126.837070,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로29길 43,서울특별시 양천구 신정동 1157-28,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.516110,126.849400,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정로7길 76 푸른마을 201~202 사이,서울특별시 양천구 신정동 1281,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.513160,126.834850,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로11길 10,서울특별시 양천구 신정동 955-20,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.523940,126.858170,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로26길 17-6,서울특별시 양천구 신정동 967-17,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.522830,126.853460,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로 85-6,서울특별시 양천구 신정동 879-8,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.527520,126.858190,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로 154,서울특별시 양천구 신정동 947-4,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.524710,126.854450,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로30길 26,서울특별시 양천구 신정동 968-8,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.522770,126.854350,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정중앙로4길 2-2,서울특별시 양천구 신정동 933-16,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.527160,126.851990,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정동 276-1 (양천아파트 입구 지하차도),서울특별시 양천구 신정동 276-1,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.509220,126.861870,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동남로4길 56-7,서울특별시 양천구 신정동 337-11,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.508980,126.867550,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정중앙로 84,서울특별시 양천구 신정4동 904-6,생활방범,1,130,120도 전방,30,2001-12,02-2620-4793,37.526080,126.860940,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로30길 23-16,서울특별시 양천구 신정동 965-28,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.523020,126.854560,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신목로14길 6,서울특별시 양천구 신정2동 117-5,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.522070,126.874810,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로45길 21-24,서울특별시 양천구 신정3동 1201-11,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.520450,126.850320,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로29길 120-10,서울특별시 양천구 신정동 1196-2,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.522030,126.847740,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로33길 28,서울특별시 양천구 신정동 1161-7,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.517620,126.850030,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정중앙로15길 5-11,서울특별시 양천구 신정4동 874-1,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.528040,126.854610,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정중앙로2길 1,서울특별시 양천구 신정동 934-16,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.527550,126.851550,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로38길 13-18,서울특별시 양천구 신정동 960-8,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.523490,126.857110,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동남로2길 63,서울특별시 양천구 신정7동 179-1,생활방범,3,200,360도 전방,30,2001-12,02-2620-4793,37.505940,126.864220,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신월로36길 19,서울특별시 양천구 신정1동 1023-23,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.519937,126.858660,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동동로 172,서울특별시 양천구 신정2동 88-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.521106,126.872291,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로 45길 27-17,서울특별시 양천구 신정3동 1199-7,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.520929,126.849732,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 중앙로27길 30,서울특별시 양천구 신정3동 1155-24,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.515946,126.851475,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정로14길 13,서울특별시 양천구 신정3동 산109-1,생활방범,4,200,360도 전방,30,2001-12,02-2620-4793,37.509664,126.846503,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정중앙로 10길 13,서울특별시 양천구 신정4동 927-14,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.526611,126.852986,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 은행정로 30,서울특별시 양천구 신정4동 982-1,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.522414,126.859436,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 오목로27길 5,서울특별시 양천구 신정4동 929-22,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.525205,126.852799,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 신정중앙로19길2,서울특별시 양천구 신정4동 887-1,생활방범,5,200,360도 전방,30,2001-12,02-2620-4793,37.522115,126.856602,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동로3길 41(은정초교 육교 중앙),서울특별시 양천구 신정동 276,생활방범,2,200,240도 전방,30,2001-12,02-2620-4793,37.511897,126.867698,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동로 212,서울특별시 양천구 목동 925(목동아파트 7단지 빛나유치원 앞),어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.527970,126.867870,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙로13길 22,서울특별시 양천구 목2동 131-3,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.545173,126.882003,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙로13길 2,서울특별시 양천구 목2동 135-6,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.544376,126.882575,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙본로18길 11,서울특별시 양천구 목2동 231-50,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.541545,126.869695,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙본로 86,서울특별시 양천구 목2동 42-80,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.543212,126.870185,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙북로12길 12,서울특별시 양천구 목2동 504-1,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.546321,126.871078,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙북로10길 13,서울특별시 양천구 목2동 504-9,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.546630,126.869918,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙북로24길 23,서울특별시 양천구 목2동 520-30,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.545573,126.877661,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙로7길 51,서울특별시 양천구 목2동 751-1,어린이보호,4,200,360도 전방,30,2001-12,02-2620-4793,37.539350,126.870480,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙본로28길 29,서울특별시 양천구 목2동 545-17,어린이보호,4,200,360도 전방,30,2001-12,02-2620-4793,37.543380,126.871946,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙본로 95,서울특별시 양천구 목2동 547-13,어린이보호,4,200,360도 전방,30,2001-12,02-2620-4793,37.544250,126.870564,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙북로8나길 29,서울특별시 양천구 목3동 622-22,어린이보호,4,200,360도 전방,30,2001-12,02-2620-4793,37.547718,126.863899,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙북로7길 20,서울특별시 양천구 목3동 602-15,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.548807,126.867411,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙북로7가길 50,서울특별시 양천구 목3동 607-36,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.549662,126.864957,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙북로8라길 24,서울특별시 양천구 목3동 622-10,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.546340,126.864059,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙북로8나길 1,서울특별시 양천구 목3동 625-4,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.547328,126.865623,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙북로8길 52,서울특별시 양천구 목3동 625-28,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.546211,126.865173,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙남로3가길 117,서울특별시 양천구 목3동 713-24,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.540894,126.864526,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙본로7길 13,서울특별시 양천구 목동 741-11,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.539748,126.868002,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙로5길 30,서울특별시 양천구 목4동 756-16,어린이보호,4,200,360도 전방,30,2001-12,02-2620-4793,37.537651,126.870524,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙서로11길 38,서울특별시 양천구 목동 771-21,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.534371,126.867693,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동중앙남로2길 15,서울특별시 양천구 목4동 766-6,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.536226,126.868731,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동서로2길 20,서울특별시 양천구 목5동 900-16,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.539754,126.881724,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동서로8길 32,서울특별시 양천구 목동 903-3,어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.532676,126.871459,2020-05-18
"서울특별시  양천구청",서울특별시 양천구 목동 913-4,서울특별시 양천구 목동 913-4(5단지 526동 입구),어린이보호,3,200,360도 전방,30,2001-12,02-2620-4793,37.533897,126.880538,2020-05-18
